ID	title	language	region	release_date	serial
RVL-R5GE-USA	Are You Smarter than a 5th Grader? Make the Grade	English	NTSC-U	N/A	RVL-R5GE-USA
RVL-R5IE-USA	Disney/Pixar Toy Story Mania!	English / French / Spanish	NTSC-U	N/A	RVL-R5IE-USA
RVL-R5IP-EUR	Disney/Pixar Toy Story Mania!	Dutch / English / French / German / Italian	PAL	N/A	RVL-R5IP-EUR
RVL-R5IR-RUS	Disney/Pixar Toy Story Mania!	Russian	PAL	N/A	RVL-R5IR-RUS
RVL-R5IX-EUU	Disney/Pixar Toy Story Mania!	Danish / English / Norwegian / Spanish / Swedish	PAL	N/A	RVL-R5IX-EUU
RVL-R5JE-USA	Pirates vs. Ninjas: Dodgeball	English / French / Spanish	NTSC-U	N/A	RVL-R5JE-USA
RVL-R5JP-EUR	Pirates vs. Ninjas: Dodgeball	English / French / German / Italian / Spanish	PAL	N/A	RVL-R5JP-EUR
RVL-R5MJ-JPN	Kotoba no Puzzle: Mojipittan Wii Deluxe	Japanese	NTSC-J	N/A	RVL-R5MJ-JPN
RVL-R5NJ-JPN	Doala de Wii	N/A	NTSC-J	N/A	RVL-R5NJ-JPN
RVL-R5OE-USA	Party Pigs Farmyard Games	English	NTSC-U	N/A	RVL-R5OE-USA
RVL-R5OX-EUR	Farmyard Party	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-R5OX-EUR
RVL-R5PE-USA	Harry Potter and the Order of the Phoenix	English	NTSC-U	N/A	RVL-R5PE-USA
RVL-R5PJ-JPN	Harry Potter to Fushichou no Kishidan	Japanese	NTSC-J	N/A	RVL-R5PJ-JPN
RVL-R5PP-UKV	Harry Potter and the Order of the Phoenix	English	PAL	N/A	RVL-R5PP-UKV
RVL-R5PX-EUR	Harry Potter and the Order of the Phoenix	Dutch / French / German / Italian / Spanish	PAL	N/A	RVL-R5PX-EUR
RVL-R5QP-EUR	Circus	English / French / German / Italian / Spanish	PAL	N/A	RVL-R5QP-EUR
RVL-R5SE-USA	Mortimer Beckett and the Secrets of Spooky Manor	English	NTSC-U	N/A	RVL-R5SE-USA
RVL-R5TE-USA	Grand Slam Tennis	English / French	NTSC-U	N/A	RVL-R5TE-USA
RVL-R5TJ-JPN	Grand Slam Tennis	Japanese	NTSC-J	N/A	RVL-R5TJ-JPN
RVL-R5TP-EUR	Grand Slam Tennis	English / French / German / Italian / Spanish	PAL	N/A	RVL-R5TP-EUR
RVL-R5TP-FRA	Grand Slam Tennis	English / French / German / Italian / Spanish	PAL	N/A	RVL-R5TP-FRA
RVL-R5UE-USA	CSI: Crime Scene Investigation: Deadly Intent	English / French / Spanish	NTSC-U	N/A	RVL-R5UE-USA
RVL-R5UP-EUR	CSI: Crime Scene Investigation: Deadly Intent	English / French / German / Italian / Spanish	PAL	N/A	RVL-R5UP-EUR
RVL-R5VE-USA	James Cameron's Avatar: The Game	English / French / Spanish	NTSC-U	N/A	RVL-R5VE-USA
RVL-R5VP-UKV	James Cameron's Avatar: The Game	English	PAL	N/A	RVL-R5VP-UKV
RVL-R5VX-EUR	James Cameron's Avatar: The Game	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-R5VX-EUR
RVL-R5WE-USA	Silent Hill: Shattered Memories	English / French / Spanish	NTSC-U	N/A	RVL-R5WE-USA
RVL-R5WJ-JPN	Silent Hill: Shattered Memories	Japanese	NTSC-J	N/A	RVL-R5WJ-JPN
RVL-R5XJ-JPN	Boku to Sim no Machi Agent: Gokuaku Shachou kara Sekai o Sukue Daisakusen!	Japanese	NTSC-J	N/A	RVL-R5XJ-JPN
RVL-R5XP-EUR	MySims Agents	Danish / Dutch / English / French / German / Italian / Norwegian / Portuguese / Spanish / Swedish	PAL	N/A	RVL-R5XP-EUR
RVL-R5YD-NOE	All Star Cheerleader 2	German	PAL	N/A	RVL-R5YD-NOE
RVL-R5YE-USA	All Star Cheer Squad 2	English	NTSC-U	N/A	RVL-R5YE-USA
RVL-R5YP-UKV	All Star Cheerleader 2	English	PAL	N/A	RVL-R5YP-UKV
RVL-R62E-USA	Disney Sing It: Pop Hits	English / French / Spanish	NTSC-U	N/A	RVL-R62E-USA
RVL-R62P-EUR	Disney Sing It: Pop Hits	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-R62P-EUR
RVL-R63E-USA	Family Party: 30 Great Games: Outdoor Fun	English / French / Spanish	NTSC-U	N/A	RVL-R63E-USA
RVL-R63P-EUR	Family Party: 30 Great Games: Outdoor Fun	English / French / German / Italian / Spanish	PAL	N/A	RVL-R63P-EUR
RVL-R64E-USA	Wii Music	English / French / Spanish	NTSC-U	N/A	RVL-R64E-USA
RVL-R64J-JPN	Wii Music	N/A	NTSC-J	N/A	RVL-R64J-JPN
RVL-R64K-KOR	Wii Music	Korean	NTSC-J	N/A	RVL-R64K-KOR
RVL-R64P-EUR	Wii Music	English / French / German / Italian / Spanish	PAL	N/A	RVL-R64P-EUR
RVL-R65E-USA	Buck Fever	English	NTSC-U	N/A	RVL-R65E-USA
RVL-R66E-USA	Press Your Luck: 2010 Edition	English	NTSC-U	N/A	RVL-R66E-USA
RVL-R67E-USA	Smart Series Presents: Jaja's Adventure	English	NTSC-U	N/A	RVL-R67E-USA
RVL-R68E-USA	Go Play: City Sports	English	NTSC-U	N/A	RVL-R68E-USA
RVL-R69E-USA	DiRT 2	English / French / Spanish	NTSC-U	N/A	RVL-R69E-USA
RVL-R69P-EUR	Colin McRae: DiRT 2	English / French / German / Italian / Spanish	PAL	N/A	RVL-R69P-EUR
RVL-R6AP-EUR	Baby and Me	English / French / German / Italian / Spanish	PAL	N/A	RVL-R6AP-EUR
RVL-R6BE-USA	de Blob	English / French / Spanish	NTSC-U	N/A	RVL-R6BE-USA
RVL-R6BJ-JPN	Blob: Colorful na Kibou	N/A	NTSC-J	N/A	RVL-R6BJ-JPN
RVL-R6BK-KOR	de Blob: Color Revolution	Korean	NTSC-J	N/A	RVL-R6BK-KOR
RVL-R6BP-EUR	de Blob	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-R6BP-EUR
RVL-R6BX-SCN	de Blob	Danish / English / Finnish / Norwegian / Swedish	PAL	N/A	RVL-R6BX-SCN
RVL-R6CE-USA	We Cheer 2	English	NTSC-U	N/A	RVL-R6CE-USA
RVL-R6CJ-JPN	We Cheer: Dancing Spirits!	Japanese	NTSC-J	N/A	RVL-R6CJ-JPN
RVL-R6DF-FRA	Code de la Route	French	PAL	N/A	RVL-R6DF-FRA
RVL-R6EE-USA	Family Feud: 2010 Edition	English	NTSC-U	N/A	RVL-R6EE-USA
RVL-R6FE-USA	Six Flags Fun Park	English / French	NTSC-U	N/A	RVL-R6FE-USA
RVL-R6FP-EUR	Fun Park Party	English / French / German / Italian / Spanish	PAL	N/A	RVL-R6FP-EUR
RVL-R6GP-UKV	Golden Balls	English	PAL	N/A	RVL-R6GP-UKV
RVL-R6HE-USA	Nickelodeon Ni Hao, Kai-Lan: Super Game Day	English	NTSC-U	N/A	RVL-R6HE-USA
RVL-R6HP-UKV	Nickelodeon Ni Hao, Kai-Lan: Super Game Day	English	PAL	N/A	RVL-R6HP-UKV
RVL-R6IE-USA	Baseball Blast!	English	NTSC-U	N/A	RVL-R6IE-USA
RVL-R6JJ-JPN	Hagane no Renkinjutsushi: Fullmetal Alchemist: Akatsuki no Ouji	Japanese	NTSC-J	N/A	RVL-R6JJ-JPN
RVL-R6KP-UKV	Ashes Cricket 2009	English	PAL	N/A	RVL-R6KP-UKV
RVL-R6KU-AUS	Cricket	English	PAL	N/A	RVL-R6KU-AUS
RVL-R6LE-USA	LEGO Rock Band	English / French / Spanish	NTSC-U	N/A	RVL-R6LE-USA
RVL-R6LP-EUR	LEGO Rock Band	Danish / English / French / German / Italian / Spanish	PAL	N/A	RVL-R6LP-EUR
RVL-R6ME-USA	America's Next Top Model	English	NTSC-U	N/A	RVL-R6ME-USA
RVL-R6MP-EUR	America's Next Top Model	English / German	PAL	N/A	RVL-R6MP-EUR
RVL-R6MX-UKV	Top Model	English	PAL	N/A	RVL-R6MX-UKV
RVL-R6NE-USA	Shaun White Snowboarding: World Stage	English / French / Spanish	NTSC-U	N/A	RVL-R6NE-USA
RVL-R6NP-UKV	Shaun White Snowboarding: World Stage	English	PAL	N/A	RVL-R6NP-UKV
RVL-R6NY-EUR	Shaun White Snowboarding: World Stage	English / French / German / Italian / Spanish	PAL	N/A	RVL-R6NY-EUR
RVL-R6OE-USA	Disney/Pixar Cars: Race-O-Rama	English / French	NTSC-U	N/A	RVL-R6OE-USA
RVL-R6OP-EUR	Disney/Pixar Cars: Race-O-Rama	English / French / Italian / Spanish	PAL	N/A	RVL-R6OP-EUR
RVL-R6OX-EUU	Disney/Pixar Cars: Race-O-Rama	French / German	PAL	N/A	RVL-R6OX-EUU
RVL-R6QE-USA	MySims Agents	English / French / Spanish	NTSC-U	N/A	RVL-R6QE-USA
RVL-R6RE-USA	TrackMania: Build to Race	English / French / Spanish	NTSC-U	N/A	RVL-R6RE-USA
RVL-R6RP-EUR	TrackMania	English / French / German / Italian / Spanish	PAL	N/A	RVL-R6RP-EUR
RVL-R6TE-USA	Tornado Outbreak	English / French / Spanish	NTSC-U	N/A	RVL-R6TE-USA
RVL-R6TP-EUR	Tornado Outbreak	English / French / German / Italian / Spanish	PAL	N/A	RVL-R6TP-EUR
RVL-R6VE-USA	King of Clubs	English / French / Spanish	NTSC-U	N/A	RVL-R6VE-USA
RVL-R6VP-EUR	King of Clubs	English / French / German / Italian / Spanish	PAL	N/A	RVL-R6VP-EUR
RVL-R6WE-USA	AMF Bowling World Lanes	English	NTSC-U	N/A	RVL-R6WE-USA
RVL-R6WP-EUR	AMF Bowling World Lanes	English / French / German / Italian / Spanish	PAL	N/A	RVL-R6WP-EUR
RVL-R6XE-USA	Hasbro Family Game Night 2	English / French / Spanish	NTSC-U	N/A	RVL-R6XE-USA
RVL-R6XP-EUR	Hasbro Family Game Night Vol 2	Dutch / English / French / German / Spanish	PAL	N/A	RVL-R6XP-EUR
RVL-R6YE-USA	Squeeballs Party	English / French / Spanish	NTSC-U	N/A	RVL-R6YE-USA
RVL-R6YP-EUR	Squeeballs Party	English / French / German / Italian / Spanish	PAL	N/A	RVL-R6YP-EUR
RVL-R72E-USA	Cake Mania: In the Mix!	English	NTSC-U	N/A	RVL-R72E-USA
RVL-R72P-EUR	Cake Mania: In the Mix!	English / French / German	PAL	N/A	RVL-R72P-EUR
RVL-R74E-USA	Arcade Shooting Gallery	English / French / Spanish	NTSC-U	N/A	RVL-R74E-USA
RVL-R75E-USA	Dream Salon	English / French	NTSC-U	N/A	RVL-R75E-USA
RVL-R76E-USA	NBA 2K10	English	NTSC-U	N/A	RVL-R76E-USA
RVL-R76P-EUR	NBA 2K10	English / French / German / Italian / Spanish	PAL	N/A	RVL-R76P-EUR
RVL-R77J-JPN	SD Gundam: GGeneration Wars	Japanese	NTSC-J	N/A	RVL-R77J-JPN
RVL-R79J-JPN	Kidou Senshi Gundam: MS Sensen 0079	Japanese	NTSC-J	N/A	RVL-R79J-JPN
RVL-R7AE-USA	SimAnimals: Africa	English / French	NTSC-U	N/A	RVL-R7AE-USA
RVL-R7AJ-JPN	SimAnimals: Africa	Japanese	NTSC-J	N/A	RVL-R7AJ-JPN
RVL-R7AP-EUR	SimAnimals: Africa	Dutch / English / French / German / Portuguese	PAL	N/A	RVL-R7AP-EUR
RVL-R7BE-USA	Jelly Belly: Ballistic Beans	English / French / Spanish	NTSC-U	N/A	RVL-R7BE-USA
RVL-R7BP-EUR	Jelly Belly: Ballistic Beans!	English / French / German / Italian / Spanish	PAL	N/A	RVL-R7BP-EUR
RVL-R7CJ-JPN	Captain Rainbow	Japanese	NTSC-J	N/A	RVL-R7CJ-JPN
RVL-R7EE-USA	Nights: Journey of Dreams	English / French / German / Italian / Japanese / Spanish	NTSC-U	N/A	RVL-R7EE-USA
RVL-R7EJ-JPN	NiGHTS: Hoshi Furu Yoru no Monogatari	N/A	NTSC-J	N/A	RVL-R7EJ-JPN
RVL-R7EP-EUR	Nights: Journey of Dreams	English / French / German / Italian / Japanese / Spanish	PAL	N/A	RVL-R7EP-EUR
RVL-R7FE-USA	Final Fantasy Fables: Chocobo's Dungeon	English	NTSC-U	N/A	RVL-R7FE-USA
RVL-R7FJ-JPN	Chocobo no Fushigi na Dungeon: Toki-wasure no Meikyuu	Japanese	NTSC-J	N/A	RVL-R7FJ-JPN
RVL-R7FP-EUR	Final Fantasy Fables: Chocobo's Dungeon	English / French	PAL	N/A	RVL-R7FP-EUR
RVL-R7GE-USA	Dragon Ball: Revenge of King Piccolo	English	NTSC-U	N/A	RVL-R7GE-USA
RVL-R7GJ-JPN	Dragon Ball: Tenkaichi Daibouken	Japanese	NTSC-J	N/A	RVL-R7GJ-JPN
RVL-R7GP-EUR	Dragon Ball: Revenge of King Piccolo	English / French / German / Italian / Spanish	PAL	N/A	RVL-R7GP-EUR
RVL-R7HE-USA	Army Rescue	English	NTSC-U	N/A	RVL-R7HE-USA
RVL-R7IE-USA	Charm Girls Club: Pajama Party	English / French / Spanish	NTSC-U	N/A	RVL-R7IE-USA
RVL-R7IP-EUR	Charm Girls Club: Pyjama Party	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-R7IP-EUR
RVL-R7KE-USA	Rock Blast	English	NTSC-U	N/A	RVL-R7KE-USA
RVL-R7LP-EUR	Margot's Bepuzzled!	English / French / German / Italian / Spanish	PAL	N/A	RVL-R7LP-EUR
RVL-R7MP-EUR	Musiic Party: Rock the House	English / French / German / Italian / Spanish	PAL	N/A	RVL-R7MP-EUR
RVL-R7MX-EUU	Musiic Party: Rock the House	English / French / German / Italian / Spanish	PAL	N/A	RVL-R7MX-EUU
RVL-R7NE-USA	Cold Stone Creamery: Scoop It Up	English / French / Spanish	NTSC-U	N/A	RVL-R7NE-USA
RVL-R7OE-USA	NHL 2K10	English	NTSC-U	N/A	RVL-R7OE-USA
RVL-R7OP-EUR	NHL 2K10	English / French / German	PAL	N/A	RVL-R7OP-EUR
RVL-R7PE-USA	Punch-Out!!	English / French / Spanish	NTSC-U	N/A	RVL-R7PE-USA
RVL-R7PJ-JPN	Punch-Out!!	N/A	NTSC-J	N/A	RVL-R7PJ-JPN
RVL-R7PP-EUR	Punch-Out!!	English / French / German / Italian / Spanish	PAL	N/A	RVL-R7PP-EUR
RVL-R7QE-USA	Chaotic: Shadow Warriors	English / French	NTSC-U	N/A	RVL-R7QE-USA
RVL-R7RE-USA	Little League World Series Baseball 2009	English	NTSC-U	N/A	RVL-R7RE-USA
RVL-R7SE-USA	Escape the Museum	English	NTSC-U	N/A	RVL-R7SE-USA
RVL-R7SP-UKV	Escape the Museum	English	PAL	N/A	RVL-R7SP-UKV
RVL-R7TF-FRA	Pétanque Pro	French	PAL	N/A	RVL-R7TF-FRA
RVL-R7VE-USA	Vacation Isle: Beach Party	English / French / Spanish	NTSC-U	N/A	RVL-R7VE-USA
RVL-R7VP-EUR	Vacation Isle: Beach Party	English / French / German / Italian / Spanish	PAL	N/A	RVL-R7VP-EUR
RVL-R7WE-USA	Mountain Sports	English / French	NTSC-U	N/A	RVL-R7WE-USA
RVL-R7WP-EUR	Mountain Sports	English / French / German / Italian / Spanish	PAL	N/A	RVL-R7WP-EUR
RVL-R7XE-USA	Need for Speed: Nitro	English / French / Spanish	NTSC-U	N/A	RVL-R7XE-USA
RVL-R7XJ-JPN	Need for Speed: Nitro	Japanese	NTSC-J	N/A	RVL-R7XJ-JPN
RVL-R7XP-EUR	Need for Speed: Nitro	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-R7XP-EUR
RVL-R7YF-FRA	Pékin Express	French	PAL	N/A	RVL-R7YF-FRA
RVL-R7ZE-USA	Team Elimination Games	English / French / Spanish	NTSC-U	N/A	RVL-R7ZE-USA
RVL-R7ZP-EUR	Knockout Party	English / French / German / Italian / Spanish	PAL	N/A	RVL-R7ZP-EUR
RVL-R82E-USA	Animal Planet: Vet Life	English	NTSC-U	N/A	RVL-R82E-USA
RVL-R82J-JPN	Darts Wii DX	Japanese	NTSC-J	N/A	RVL-R82J-JPN
RVL-R82P-EUR	Animal Planet: Vet Life	English / German / Italian / Spanish	PAL	N/A	RVL-R82P-EUR
RVL-R83E-USA	Pop'n Music	English / French / Spanish	NTSC-U	N/A	RVL-R83E-USA
RVL-R83J-JPN	Pop'n Music	N/A	NTSC-J	N/A	RVL-R83J-JPN
RVL-R83P-EUR	Pop'n Rhythm	English / French / German / Italian / Spanish	PAL	N/A	RVL-R83P-EUR
RVL-R84E-USA	Harvest Moon: Tree of Tranquility	English	NTSC-U	N/A	RVL-R84E-USA
RVL-R84J-JPN	Bokujou Monogatari: Yasuragi no Ki	Japanese	NTSC-J	N/A	RVL-R84J-JPN
RVL-R84P-EUR	Harvest Moon: Tree of Tranquility	English / French / German / Italian / Spanish	PAL	N/A	RVL-R84P-EUR
RVL-R85E-USA	The Secret Saturdays: Beasts of the 5th Sun	English / French / Spanish	NTSC-U	N/A	RVL-R85E-USA
RVL-R85P-EUR	The Secret Saturdays: Beasts of the 5th Sun	English / French / German / Italian / Spanish	PAL	N/A	RVL-R85P-EUR
RVL-R86E-USA	Dream Dance & Cheer	English / French / Spanish	NTSC-U	N/A	RVL-R86E-USA
RVL-R87E-USA	Ski-Doo Snowmobile Challenge	English / French	NTSC-U	N/A	RVL-R87E-USA
RVL-R88J-JPN	Anpanman Niko Niko Party	Japanese	NTSC-J	N/A	RVL-R88J-JPN
RVL-R89J-JPN	Tokyo Friend Park II: Ketteiban: Minna de Chousen! Taikan Attraction!	Japanese	NTSC-J	N/A	RVL-R89J-JPN
RVL-R8AE-USA	PokéPark Wii: Pikachu's Adventure	English	NTSC-U	N/A	RVL-R8AE-USA
RVL-R8AJ-JPN	PokéPark Wii: Pikachu no Daibouken	N/A	NTSC-J	N/A	RVL-R8AJ-JPN
RVL-R8AP-EUR	PokéPark Wii: Pikachu's Adventure	English / French / German / Italian / Spanish	PAL	N/A	RVL-R8AP-EUR
RVL-R8BE-USA	Imagine: Party Babyz	English / French / Spanish	NTSC-U	N/A	RVL-R8BE-USA
RVL-R8BP-EUR	Babysitting Party	Danish / Dutch / English / French / German / Italian / Norwegian / Spanish / Swedish	PAL	N/A	RVL-R8BP-EUR
RVL-R8DE-USA	Yu-Gi-Oh! 5D's: Duel Transer	English / French / Spanish	NTSC-U	N/A	RVL-R8DE-USA
RVL-R8DJ-JPN	Yu-Gi-Oh! 5D's: Duel Transer	Japanese	NTSC-J	N/A	RVL-R8DJ-JPN
RVL-R8DP-EUR	Yu-Gi-Oh! 5D's: Master of the Cards	English / French / German / Italian / Spanish	PAL	N/A	RVL-R8DP-EUR
RVL-R8EJ-JPN	Earth Seeker	Japanese	NTSC-J	N/A	RVL-R8EJ-JPN
RVL-R8FE-USA	Fast Food Panic	English / French / Spanish	NTSC-U	N/A	RVL-R8FE-USA
RVL-R8FJ-JPN	Takumi Restaurant wa Daihanjou!	N/A	NTSC-J	N/A	RVL-R8FJ-JPN
RVL-R8FP-EUR	Fast Food Panic	English / French / German / Italian / Spanish	PAL	N/A	RVL-R8FP-EUR
RVL-R8GJ-JPN	GI Jockey Wii 2008	Japanese	NTSC-J	N/A	RVL-R8GJ-JPN
RVL-R8GP-UKV	G1 Jockey Wii 2008	English	PAL	N/A	RVL-R8GP-UKV
RVL-R8HE-USA	Hannah Montana: The Movie	English	NTSC-U	N/A	RVL-R8HE-USA
RVL-R8HP-UKV	Hannah Montana: The Movie	English	PAL	N/A	RVL-R8HP-UKV
RVL-R8HX-EUU	Hannah Montana: The Movie	German / Spanish	PAL	N/A	RVL-R8HX-EUU
RVL-R8HY-FAH	Hannah Montana: The Movie	Dutch / French	PAL	N/A	RVL-R8HY-FAH
RVL-R8HZ-EUR	Hannah Montana: The Movie	English / Italian	PAL	N/A	RVL-R8HZ-EUR
RVL-R8IE-USA	Nickelodeon SpongeBob's Truth or Square	English	NTSC-U	N/A	RVL-R8IE-USA
RVL-R8IP-EUR	Nickelodeon SpongeBob SquarePants: SpongeBob's Truth or Square	Dutch / English / German / Italian	PAL	N/A	RVL-R8IP-EUR
RVL-R8IS-ESP	Nickelodeon Bob Esponja: Atrapados en el Congelador	Spanish	PAL	N/A	RVL-R8IS-ESP
RVL-R8JE-USA	The Lord of the Rings: Aragorn's Quest	English / French / Spanish	NTSC-U	N/A	RVL-R8JE-USA
RVL-R8JP-EUR	The Lord of the Rings: Aragorn's Quest	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-R8JP-EUR
RVL-R8KP-EUR	Street Football	English / French / Italian	PAL	N/A	RVL-R8KP-EUR
RVL-R8LE-USA	Chicken Blaster	English / French / Spanish	NTSC-U	N/A	RVL-R8LE-USA
RVL-R8LP-EUR	Chicken Blaster	English / French / German / Italian / Spanish	PAL	N/A	RVL-R8LP-EUR
RVL-R8NE-USA	The Cages: Pro Style Batting Practice	English	NTSC-U	N/A	RVL-R8NE-USA
RVL-R8NJ-JPN	Nihon Yakyuu Kikou Shounin: Batting Revolution	Japanese	NTSC-J	N/A	RVL-R8NJ-JPN
RVL-R8OE-USA	Ringling Bros. and Barnum & Bailey	English	NTSC-U	N/A	RVL-R8OE-USA
RVL-R8OX-EUR	It's My Circus	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-R8OX-EUR
RVL-R8PE-USA	Super Paper Mario	English	NTSC-U	N/A	RVL-R8PE-USA
RVL-R8PJ-JPN	Super Paper Mario	Japanese	NTSC-J	N/A	RVL-R8PJ-JPN
RVL-R8PK-KOR	Super Paper Mario	Korean	NTSC-J	N/A	RVL-R8PK-KOR
RVL-R8PP-EUR	Super Paper Mario	English / French / German / Italian / Spanish	PAL	N/A	RVL-R8PP-EUR
RVL-R8QP-EUR	Crazy Quiz!	English / French / German / Spanish	PAL	N/A	RVL-R8QP-EUR
RVL-R8RP-EUR	Arthur and the Revenge of Maltazard	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-R8RP-EUR
RVL-R8SE-USA	Vacation Sports	English / French / Spanish	NTSC-U	N/A	RVL-R8SE-USA
RVL-R8SP-EUR	World Sports Party	Danish / Dutch / English / French / German / Italian / Norwegian / Spanish / Swedish	PAL	N/A	RVL-R8SP-EUR
RVL-R8SX-EUU	World Sports Party	Danish / Dutch / English / French / German / Italian / Norwegian / Spanish / Swedish	PAL	N/A	RVL-R8SX-EUU
RVL-R8TE-USA	Tournament Pool	English	NTSC-U	N/A	RVL-R8TE-USA
RVL-R8UX-EUR	Adibou et les Saisons Magiques ~ Addy Junior und die Verzauberte Natur	French / German	PAL	N/A	RVL-R8UX-EUR
RVL-R8VE-USA	Petz Rescue: Wildlife Vet	English / French / Spanish	NTSC-U	N/A	RVL-R8VE-USA
RVL-R8VP-EUR	Planet Rescue: Wildlife Vet	Danish / Dutch / English / French / German / Italian / Norwegian / Spanish / Swedish	PAL	N/A	RVL-R8VP-EUR
RVL-R8XE-USA	Jurassic: The Hunted	English	NTSC-U	N/A	RVL-R8XE-USA
RVL-R8XZ-USA	Top Shot Dinosaur Hunter	English	NTSC-U	N/A	RVL-R8XZ-USA
RVL-R8YE-USA	Cabela's Big Game Hunter 2010	English	NTSC-U	N/A	RVL-R8YE-USA
RVL-R8ZE-USA	Daisy Fuentes Pilates	English / Spanish	NTSC-U	N/A	RVL-R8ZE-USA
RVL-R8ZP-EUR	Daisy Fuentes Pilates	English / French / German / Italian / Spanish	PAL	N/A	RVL-R8ZP-EUR
RVL-R92E-USA	Pikmin 2	English / French / Spanish	NTSC-U	N/A	RVL-R92E-USA
RVL-R92J-JPN	Pikmin 2	Japanese	NTSC-J	N/A	RVL-R92J-JPN
RVL-R92P-EUR	Pikmin 2	English / French / German / Italian / Spanish	PAL	N/A	RVL-R92P-EUR
RVL-R94P-EUR	The Ultimate Red Ball Challenge	Dutch / English / French	PAL	N/A	RVL-R94P-EUR
RVL-R94X-UKV	The Ultimate Red Ball Challenge	English	PAL	N/A	RVL-R94X-UKV
RVL-R96E-USA	Klonoa	English / French / Spanish	NTSC-U	N/A	RVL-R96E-USA
RVL-R96J-JPN	Kaze no Klonoa: Door to Phantomile	N/A	NTSC-J	N/A	RVL-R96J-JPN
RVL-R96K-KOR	Baramui Klonoa: Door to Phantomile	Korean	NTSC-J	N/A	RVL-R96K-KOR
RVL-R96P-EUR	Klonoa	English / French / German / Italian / Spanish	PAL	N/A	RVL-R96P-EUR
RVL-R97E-USA	Family Fun Football	English	NTSC-U	N/A	RVL-R97E-USA
RVL-R9AE-USA	Activision Demo Action Pack	English	NTSC-U	N/A	RVL-R9AE-USA
RVL-R9BP-EUR	Bob the Builder: Festival of Fun	Dutch / English / French / German / Spanish	PAL	N/A	RVL-R9BP-EUR
RVL-R9CP-UKV	I'm a Celebrity...Get Me Out of Here!	English	PAL	N/A	RVL-R9CP-UKV
RVL-R9DE-USA	Drawn to Life: The Next Chapter	English / French	NTSC-U	N/A	RVL-R9DE-USA
RVL-R9DP-EUR	Drawn to Life: The Next Chapter	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-R9DP-EUR
RVL-R9EP-EUR	Fix It: Home Improvement Challenge	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-R9EP-EUR
RVL-R9FE-USA	F1 2009	English / French / Spanish	NTSC-U	N/A	RVL-R9FE-USA
RVL-R9FJ-JPN	F1 2009	N/A	NTSC-J	N/A	RVL-R9FJ-JPN
RVL-R9FP-EUR	F1 2009	English / French / German / Italian / Spanish	PAL	N/A	RVL-R9FP-EUR
RVL-R9GE-USA	Legend of the Guardians: The Owls of Ga'Hoole	English / French / Portuguese / Spanish	NTSC-U	N/A	RVL-R9GE-USA
RVL-R9GP-EUR	Legend of the Guardians: The Owls of Ga'Hoole	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-R9GP-EUR
RVL-R9HE-USA	Are You Smarter than a 5th Grader? Game Time	English	NTSC-U	N/A	RVL-R9HE-USA
RVL-R9IE-USA	Pikmin	English / French / Spanish	NTSC-U	N/A	RVL-R9IE-USA
RVL-R9IJ-JPN	Pikmin	Japanese	NTSC-J	N/A	RVL-R9IJ-JPN
RVL-R9IK-KOR	Pikmin	Korean	NTSC-J	N/A	RVL-R9IK-KOR
RVL-R9IP-EUR	Pikmin	English / French / German / Italian / Spanish	PAL	N/A	RVL-R9IP-EUR
RVL-R9JE-USA	The Beatles: Rock Band	English / French / Spanish	NTSC-U	N/A	RVL-R9JE-USA
RVL-R9JP-EUR	The Beatles: Rock Band	English / French / German / Italian / Spanish	PAL	N/A	RVL-R9JP-EUR
RVL-R9KE-USA	Groovin' Blocks	English / French / Spanish	NTSC-U	N/A	RVL-R9KE-USA
RVL-R9LE-USA	Sleepover Party	English / French / Spanish	NTSC-U	N/A	RVL-R9LE-USA
RVL-R9LP-EUR	Girls Life: Sleepover Party	Dutch / English / French / German / Italian / Spanish	PAL	N/A	RVL-R9LP-EUR
RVL-R9ME-USA	World Championship Athletics	English / French / Spanish	NTSC-U	N/A	RVL-R9ME-USA
RVL-R9MP-EUR	Summer Athletics 2009	English / French / German / Italian / Spanish	PAL	N/A	RVL-R9MP-EUR
RVL-R9NP-UKV	Family Fortunes	English	PAL	N/A	RVL-R9NP-UKV
RVL-R9OE-USA	Tiger Woods PGA Tour 10	English	NTSC-U	N/A	RVL-R9OE-USA
RVL-R9OK-KOR	Tiger Woods PGA Tour 10	Korean	NTSC-J	N/A	RVL-R9OK-KOR
RVL-R9OP-UKV	Tiger Woods PGA Tour 10	English	PAL	N/A	RVL-R9OP-UKV
RVL-R9QP-EUR	Dance Party Club Hits	English / French / German / Italian / Spanish	PAL	N/A	RVL-R9QP-EUR
