発売日,メーカー,タイトル,⭐クロスレビュー(評価),パッケージ併売,ジャンル,開発元,未使用,販売本数,プラットフォーム
2017-06-15,データイースト,マジカルドロップ2,2,,その他,データイースト,0,1,Xbox One
2017-06-22,SNK,龍虎の拳2,2,,その他,SNK,0,1,Xbox One
2017-06-29,SNK,2020年スーパーベースボール,2,,その他,SNK,0,1,Xbox One
2017-07-06,エイコム,パルスター,2,,その他,エイコム,0,1,Xbox One
2017-07-13,SNK,餓狼伝説スペシャル,2,,その他,SNK,0,1,Xbox One
2017-07-20,NMK,作戦名ラグナロク,2,,その他,NMK,0,1,Xbox One
2017-07-26,ユービーアイソフト,DiRT 4,2,YES,その他,ユービーアイソフト,0,1,Xbox One
2017-07-27,SNK,得点王,2,,その他,SNK,0,1,Xbox One
2017-08-03,ビデオシステム,ソニックウィングス2,2,,その他,ビデオシステム,0,1,Xbox One
2017-08-10,スクウェア・エニックス,HITMAN - The Complete First Season,2,,その他,スクウェア・エニックス,0,1,Xbox One
2017-08-10,SNK,ザ・キング・オブ・ファイターズ'96,2,,その他,SNK,0,1,Xbox One
2017-08-10,カプコン,ロックマン クラシックス コレクション 2,2,,その他,カプコン,0,1,Xbox One
2017-08-16,セガ,ソニックマニア,2,,その他,セガ,0,1,Xbox One
2017-08-17,アルファ電子,マジシャンロード,2,,その他,アルファ電子,0,1,Xbox One
2017-08-23,Cosen,Tachyon Project,2,,その他,Cosen,0,1,Xbox One
2017-08-24,SNK,ジョイジョイキッド,2,,その他,SNK,0,1,Xbox One
2017-08-31,日本マイクロソフト,ReCore Definitive Edition,2,YES,その他,日本マイクロソフト,0,1,Xbox One
2017-08-31,カプコン,バイオハザード リベレーションズ アンベールド エディション,2,,その他,カプコン,0,1,Xbox One
2017-08-31,SNK,餓狼伝説3 〜遥かなる闘い〜,2,,その他,SNK,0,1,Xbox One
2017-09-07,アルファ電子,ラギ,2,,その他,アルファ電子,0,1,Xbox One
2017-09-14,ユービーアイソフト,F1 2017,2,YES,その他,ユービーアイソフト,0,1,Xbox One
2017-09-14,Grinding Gear Games,Path of Exile,2,,その他,Grinding Gear Games,0,1,Xbox One
2017-09-14,データイースト,ミラクルアドベンチャー,2,,その他,データイースト,0,1,Xbox One
2017-09-15,ベゼスタ・ソフトワークス,ディスオナード: デス・オブ・ザ・アウトサイダー,2,YES,その他,ベゼスタ・ソフトワークス,0,1,Xbox One
2017-09-19,テイクツー・インタラクティブ・ジャパン,NBA 2K18,2,YES,その他,テイクツー・インタラクティブ・ジャパン,0,1,Xbox One
2017-09-21,Gearbox Publishing,Bulletstorm: Full Clip Edition Duke Nukem Bundle,2,,その他,Gearbox Publishing,0,1,Xbox One
2017-09-21,カプコン,マーベル VS. カプコン:インフィニット,2,,その他,カプコン,0,1,Xbox One
2017-09-21,SNK,真SAMURAI SPIRITS 覇王丸地獄変,2,,その他,SNK,0,1,Xbox One
2017-09-26,Microsoft Studios,Halo Wars 2: Complete Edition,2,,その他,Microsoft Studios,0,1,Xbox One
2017-09-26,ZEN Studio Kft,Pinball FX3,2,,その他,ZEN Studio Kft,0,1,Xbox One
2017-09-26,Devolver Digital,Ruiner,2,,その他,Devolver Digital,0,1,Xbox One
2017-09-28,ベセスダ･ソフトワークス,Fallout 4: Game of the Year Edition,2,,その他,ベセスダ･ソフトワークス,0,1,Xbox One
2017-09-28,SNK,バーニングファイト,2,,その他,SNK,0,1,Xbox One
2017-09-29,Studio MDHR,Cuphead,2,,その他,Studio MDHR,0,1,Xbox One
2017-09-29,エレクトロニック・アーツ,FIFA 18,2,YES,その他,エレクトロニック・アーツ,0,1,Xbox One
2017-09-29,有限会社エムツー,バトルガレッガ Rev.2016,2,,その他,有限会社エムツー,0,1,Xbox One
2017-09-30,Monomi Park,Slime Rancher,2,,その他,Monomi Park,0,1,Xbox One
2017-09-30,Bulkhead Interactive,The Turing Test,2,,その他,Bulkhead Interactive,0,1,Xbox One
2017-10-03,日本マイクロソフト,Forza Motorsport 7,2,YES,その他,日本マイクロソフト,0,1,Xbox One
2017-10-04,Hypersect,INVERSUS Deluxe,2,,その他,Hypersect,0,1,Xbox One
2017-10-05,カプコン,ドラゴンズドグマ: ダークアリズン,2,,その他,カプコン,0,1,Xbox One
2017-10-05,SNK,メタルスラッグX,2,,その他,SNK,0,1,Xbox One
2017-10-10,エレクトロニック・アーツ,FIFA 18,2,,その他,エレクトロニック・アーツ,0,1,Xbox One
2017-10-12,ワーナー ブラザース ジャパン,シャドウ・オブ・ウォー,2,YES,その他,ワーナー ブラザース ジャパン,0,1,Xbox One
2017-10-12,SNK,リアルバウト餓狼伝説,2,,その他,SNK,0,1,Xbox One
2017-10-17,THQ Nordic,ELEX,2,,その他,THQ Nordic,0,1,Xbox One
2017-10-18,FullPowerSideAttack.com,トルクル(TorqueL) 物理調整版,2,,その他,FullPowerSideAttack.com,0,1,Xbox One
2017-10-19,ベゼスタ・ソフトワークス,サイコブレイク2,2,YES,その他,ベゼスタ・ソフトワークス,0,1,Xbox One
2017-10-19,SNK,ロボアーミー,2,,その他,SNK,0,1,Xbox One
2017-10-20,Playmous,God of Light: Remastered,2,,その他,Playmous,0,1,Xbox One
2017-10-26,ユービーアイソフト,アサシン クリード オリジンズ,2,YES,その他,ユービーアイソフト,0,1,Xbox One
2017-10-26,SNK,ミューテイションネイション,2,,その他,SNK,0,1,Xbox One
2017-10-30,日本マイクロソフト,Zoo Tycoon: Ultimate Animal Collection,2,YES,その他,日本マイクロソフト,0,1,Xbox One
2017-10-30,日本マイクロソフト,ディズニーランド: アドベンチャーズ,2,YES,その他,日本マイクロソフト,0,1,Xbox One
2017-10-30,日本マイクロソフト,ラッシュ: ディズニー/ピクサー アドベンチャー,2,YES,その他,日本マイクロソフト,0,1,Xbox One
2017-11-02,SNK,ザ・キング・オブ・ファイターズ'97,2,,その他,SNK,0,1,Xbox One
2017-11-07,日本マイクロソフト,Super Lucky's Tale,2,YES,その他,日本マイクロソフト,0,1,Xbox One
2017-11-09,MAGES./5pb.,オカルティック・ナイン,2,YES,その他,MAGES./5pb.,0,1,Xbox One
2017-11-09,セガゲームス,ソニックフォース,2,,その他,セガゲームス,0,1,Xbox One
2017-11-09,データイースト,ダンクドリーム,2,,その他,データイースト,0,1,Xbox One
2017-11-10,エレクトロニック・アーツ,ニード・フォー・スピード ペイバック,2,YES,その他,エレクトロニック・アーツ,0,1,Xbox One
2017-11-16,Mode 7,Tokyo 42 + Smaceshi's Castles,2,,その他,Mode 7,0,1,Xbox One
2017-11-16,データイースト,ファイターズヒストリーダイナマイト,2,,その他,データイースト,0,1,Xbox One
2017-11-17,エレクトロニック・アーツ,Star Wars バトルフロント II,2,YES,その他,エレクトロニック・アーツ,0,1,Xbox One
2017-11-17,"CrossFunction Co., Ltd.",The Town of Light,2,,その他,"CrossFunction Co., Ltd.",0,1,Xbox One
2017-11-22,SNK,サッカーブロール,2,,その他,SNK,0,1,Xbox One
2017-11-23,ベセスダ・ソフトワークス,Wolfenstein II： The New Colossus,2,YES,その他,ベセスダ・ソフトワークス,0,1,Xbox One
2017-11-30,エーディーケイ,ワールドヒーローズ2JET,2,,その他,エーディーケイ,0,1,Xbox One
2017-12-05,ユービーアイソフト,STEEP ウインターゲーム /ゴールドエディション,2,YES,その他,ユービーアイソフト,0,1,Xbox One
2017-12-07,ロックスター・ゲームス,L.A.ノワール,2,,その他,ロックスター・ゲームス,0,1,Xbox One
2017-12-07,SNK,トップハンター ～ロディー&キャシー～,2,,その他,SNK,0,1,Xbox One
2017-12-08,tinyBuild,Hello Neighbor（ハローネイバー）,2,,その他,tinyBuild,0,1,Xbox One
2017-12-12,日本マイクロソフト,PlayerUnknown's Battlegrounds,2,YES,その他,日本マイクロソフト,0,1,Xbox One
2017-12-14,カプコン,バイオハザード7 レジデント イービル ゴールドエディション,2,,その他,カプコン,0,1,Xbox One
2017-12-14,SNK,リアルバウト餓狼伝説スペシャル,2,,その他,SNK,0,1,Xbox One
2017-12-15,日本マイクロソフト,Gears of War 4 （リパッケージ版）,2,YES,その他,日本マイクロソフト,0,1,Xbox One
2017-12-15,Clever Endeavour Games,Ultimate Chicken Horse,2,,その他,Clever Endeavour Games,0,1,Xbox One
2017-12-21,SNK,メタルスラッグ3,2,,その他,SNK,0,1,Xbox One
2017-12-21,カプコン,大神 絶景版,2,,その他,カプコン,0,1,Xbox One
2018-01-11,SNK,ザ・キング・オブ・ファイターズ'98,2,,その他,SNK,0,1,Xbox One
2018-01-12,ACE MADDOX,Ø フライングタイガーズ 中国の空を駆ける影,2,,その他,ACE MADDOX,0,1,Xbox One
2018-01-18,ビデオシステム,パワースパイクスII,2,,その他,ビデオシステム,0,1,Xbox One
2018-01-25,ザウルス,ショックトルーパーズ,2,,その他,ザウルス,0,1,Xbox One
2018-01-30,エレクトロニック・アーツ,EA SPORTS™ UFC® 3 Champions Edition,2,,その他,エレクトロニック・アーツ,0,1,Xbox One
2018-02-01,SNK,サムライスピリッツ 斬紅郎無双剣,2,,その他,SNK,0,1,Xbox One
2018-02-01,バンダイナムコエンターテインメント,ドラゴンボール ファイターズ,2,YES,その他,バンダイナムコエンターテインメント,0,1,Xbox One
2018-02-06,Raw Fury,Dandara,2,,その他,Raw Fury,0,1,Xbox One
2018-02-08,バンダイナムコエンターテインメント,ソードアート・オンライン フェイタル・バレット,2,,その他,バンダイナムコエンターテインメント,0,1,Xbox One
2018-02-08,夢工房,ブレイジングスター,2,,その他,夢工房,0,1,Xbox One
2018-02-13,ForwardXP,罪悪感バトルアリーナ,2,,その他,ForwardXP,0,1,Xbox One
2018-02-14,Chucklefish,Stardew Valley,2,,その他,Chucklefish,0,1,Xbox One
2018-02-15,SNK,幕末浪漫第二幕 月華の剣士 ～月に咲く華、散りゆく花～,2,,その他,SNK,0,1,Xbox One
2018-02-16,エレクトロニック・アーツ,Fe,2,,その他,エレクトロニック・アーツ,0,1,Xbox One
2018-02-21,コナミデジタルエンタテインメント,メタルギア サヴァイヴ,2,,その他,コナミデジタルエンタテインメント,0,1,Xbox One
2018-02-22,データイースト,マジカルドロップ3,2,,その他,データイースト,0,1,Xbox One
2018-02-28,GameTomo,イモータル・レッドネック：不死王の迷宮,2,,その他,GameTomo,0,1,Xbox One
2018-03-01,ザウルス,ショックトルーパーズ・セカンドスカッド,2,,その他,ザウルス,0,1,Xbox One
2018-03-06,スクウェア・エニックス,ファイナルファンタジーXV ROYAL EDITION,2,,その他,スクウェア・エニックス,0,1,Xbox One
2018-03-08,SNK,リアルバウト餓狼伝説2 THE NEWCOMERS,2,,その他,SNK,0,1,Xbox One
2018-03-15,ビデオシステム,ソニックウィングス3,2,,その他,ビデオシステム,0,1,Xbox One
2018-03-15,カプコン,デビルメイクライ HDコレクション,2,,その他,カプコン,0,1,Xbox One
2018-03-16,エレクトロニック・アーツ,バーンアウトパラダイス Remastered,2,,その他,エレクトロニック・アーツ,0,1,Xbox One
2018-03-20,マイクロソフト,Sea of Thieves,2,,その他,マイクロソフト,0,1,Xbox One
2018-03-22,スクウェア・エニックス,JUST CAUSE 3 GOLD EDITION,2,,その他,スクウェア・エニックス,0,1,Xbox One
2018-03-22,サンソフト,わくわく7,2,,その他,サンソフト,0,1,Xbox One
2018-03-22,ユービーアイソフト,アサシン クリード ローグ リマスター,2,,その他,ユービーアイソフト,0,1,Xbox One
2018-03-28,"Thekla, Inc.",目となる者 (The Witness),2,,その他,"Thekla, Inc.",0,1,Xbox One
2018-03-29,ユービーアイソフト,ファークライ5,2,YES,その他,ユービーアイソフト,0,1,Xbox One
2018-03-29,SNK,戦国伝承2001,2,,その他,SNK,0,1,Xbox One
2018-04-04,有限会社エムツー,弾銃フィーバロン,2,,その他,有限会社エムツー,0,1,Xbox One
2018-04-05,34BigThings srl,Redout: Lightspeed Edition,2,,その他,34BigThings srl,0,1,Xbox One
2018-04-05,SNK,ザ・キング・オブ・ファイターズ'99,2,,その他,SNK,0,1,Xbox One
2018-04-10,D-Pad Studio,Owlboy,2,,その他,D-Pad Studio,0,1,Xbox One
2018-04-11,Freejam,Robocraft Infinity,2,,その他,Freejam,0,1,Xbox One
2018-04-11,DotEmu,イース・オリジン,2,,その他,DotEmu,0,1,Xbox One
2018-04-12,Paradox Interactive,Cities: Skylines - Xbox One Edition,2,,その他,Paradox Interactive,0,1,Xbox One
2018-04-12,フェイス,ぐるりん,2,,その他,フェイス,0,1,Xbox One
2018-04-19,SNK,サムライスピリッツ 天草降臨,2,,その他,SNK,0,1,Xbox One
2018-04-25,COSEN,Bit Dungeon Plus,2,,その他,COSEN,0,1,Xbox One
2018-04-26,SNK,ゴーストパイロット,2,,その他,SNK,0,1,Xbox One
2018-05-02,ザウルス,ステークスウィナー,2,,その他,ザウルス,0,1,Xbox One
2018-05-09,Rooftop Panda,Roket Wars,2,,その他,Rooftop Panda,0,1,Xbox One
2018-05-09,Rising Star Games,Trailblazers,2,,その他,Rising Star Games,0,1,Xbox One
2018-05-10,SNK,得点王2,2,,その他,SNK,0,1,Xbox One
2018-05-17,SNK,ベースボールスターズプロフェッショナル,2,,その他,SNK,0,1,Xbox One
2018-05-22,アンナプルナ・インタラクティブ,Gorogoa,2,,その他,アンナプルナ・インタラクティブ,0,1,Xbox One
2018-05-24,フロム・ソフトウェア,DARK SOULS REMASTERED,2,YES,その他,フロム・ソフトウェア,0,1,Xbox One
2018-05-24,SNK,トッププレイヤーズゴルフ,2,,その他,SNK,0,1,Xbox One
2018-05-29,11 bit studios,Moonlighter,2,,その他,11 bit studios,0,1,Xbox One
2018-05-30,Nano Games,ZAMB! Redux,2,,その他,Nano Games,0,1,Xbox One
2018-05-30,PQube Limited,ステイ,2,,その他,PQube Limited,0,1,Xbox One
2018-05-31,アルファ電子,ニンジャコンバット,2,,その他,アルファ電子,0,1,Xbox One
2018-06-05,Lince Works,Aragami: Shadow Edition（アラガミ:シャドウエディション）,2,,その他,Lince Works,0,1,Xbox One
2018-06-06,インティ・クリエイツ,ブラッドステインド カース・オブ・ザ・ムーン,2,,その他,インティ・クリエイツ,0,1,Xbox One
2018-06-07,SNK,ライディングヒーロー,2,,その他,SNK,0,1,Xbox One
2018-06-07,スクウェア・エニックス,ライフ イズ ストレンジ ビフォア ザ ストーム,2,,その他,スクウェア・エニックス,0,1,Xbox One
2018-06-09,エレクトロニック・アーツ,Unravel Two,2,,その他,エレクトロニック・アーツ,0,1,Xbox One
2018-06-14,コナミデジタルエンタテインメント,スーパーボンバーマンR,2,,その他,コナミデジタルエンタテインメント,0,1,Xbox One
2018-06-14,SNK,得点王3 〜栄光への挑戦〜,2,,その他,SNK,0,1,Xbox One
2018-06-15,Red Limb Studio,Rise of Insanity,2,,その他,Red Limb Studio,0,1,Xbox One
2018-06-21,SNK,ザ・キング・オブ・ファイターズ 2000,2,,その他,SNK,0,1,Xbox One
2018-06-26,スクウェア・エニックス,NieR:Automata BECOME AS GODS Edition,2,,その他,スクウェア・エニックス,0,1,Xbox One
2018-06-26,エンハンス,ルミネス リマスター,2,,その他,エンハンス,0,1,Xbox One
2018-06-28,フェイス,マネーアイドルエクスチェンジャー,2,,その他,フェイス,0,1,Xbox One
2018-06-29,Activishion,クラッシュ・バンディクー ブッとび3段もり!,2,,その他,Activishion,0,1,Xbox One
